timestamp,flow_in_m3h,flow_out_m3h,temp_in_c,temp_out_c,pressure_in_bar,pressure_out_bar,p_in_mgL,p_out_mgL,n_in_mgL,n_out_mgL,water_treated_m3_cum,n_removed_kg_cum,p_removed_kg_cum,electricity_kwh_cum,co2_kg_cum
2026-06-26T23:00:00,17.628,17.221,19.71,20.68,1.178,1.123,0.5451,0.5662,8.685,8.550,10950.0,13.944,0.4898,219.0,72.3
2026-06-27T00:00:00,16.788,16.358,18.90,19.28,1.150,1.095,0.5700,0.5434,9.101,8.637,10966.3,13.951,0.4902,219.3,72.4
2026-06-27T01:00:00,17.158,16.693,18.73,19.66,1.149,1.085,0.6580,0.5493,9.195,8.526,10983.0,13.962,0.4920,219.7,72.5
2026-06-27T02:00:00,16.553,15.930,18.73,19.68,1.141,1.088,0.6240,0.5599,9.497,8.700,10999.0,13.975,0.4931,220.0,72.6
2026-06-27T03:00:00,16.986,16.582,18.43,19.14,1.143,1.087,0.6336,0.5746,9.842,8.507,11015.5,13.997,0.4940,220.3,72.7
2026-06-27T04:00:00,17.451,17.128,18.20,18.96,1.124,1.065,0.6015,0.5490,9.627,8.276,11032.7,14.020,0.4949,220.7,72.8
2026-06-27T05:00:00,16.561,16.077,18.91,19.93,1.161,1.107,0.6343,0.5380,9.554,8.716,11048.8,14.034,0.4965,221.0,72.9
2026-06-27T06:00:00,16.830,16.538,19.24,19.93,1.151,1.096,0.5733,0.5632,10.090,8.240,11065.3,14.064,0.4967,221.3,73.0
2026-06-27T07:00:00,17.888,17.513,19.31,20.20,1.162,1.097,0.6717,0.5422,9.476,8.133,11082.8,14.088,0.4989,221.7,73.1
2026-06-27T08:00:00,18.768,18.172,19.02,19.60,1.151,1.094,0.5916,0.5406,10.491,8.651,11101.0,14.121,0.4999,222.0,73.3
2026-06-27T09:00:00,18.725,18.158,20.55,21.18,1.174,1.123,0.5942,0.5618,9.773,8.279,11119.1,14.149,0.5004,222.4,73.4
2026-06-27T10:00:00,18.483,18.106,21.77,22.60,1.184,1.133,0.6331,0.5313,9.917,8.278,11137.2,14.178,0.5023,222.7,73.5
2026-06-27T11:00:00,18.226,18.002,21.71,22.75,1.215,1.162,0.6452,0.5721,9.394,8.458,11155.2,14.195,0.5036,223.1,73.6
2026-06-27T12:00:00,18.897,18.451,22.00,22.97,1.180,1.121,0.6598,0.5576,10.240,8.500,11173.7,14.227,0.5055,223.5,73.7
2026-06-27T13:00:00,19.545,18.986,21.31,22.12,1.208,1.152,0.5490,0.5421,8.655,8.196,11192.7,14.236,0.5056,223.9,73.9
2026-06-27T14:00:00,17.917,17.465,22.50,23.05,1.202,1.150,0.5948,0.5500,9.946,8.438,11210.1,14.262,0.5064,224.2,74.0
2026-06-27T15:00:00,19.141,18.576,21.54,22.16,1.201,1.148,0.6056,0.5466,10.466,8.264,11228.7,14.303,0.5075,224.6,74.1
2026-06-27T16:00:00,18.545,18.099,21.66,22.81,1.225,1.172,0.6432,0.5675,10.358,8.583,11246.8,14.335,0.5089,224.9,74.2
2026-06-27T17:00:00,19.388,19.060,22.13,23.00,1.215,1.165,0.6742,0.5329,9.735,8.471,11265.9,14.359,0.5116,225.3,74.4
2026-06-27T18:00:00,19.036,18.429,21.91,23.00,1.197,1.142,0.5907,0.5684,9.800,8.254,11284.3,14.388,0.5120,225.7,74.5
2026-06-27T19:00:00,19.181,18.917,21.84,22.64,1.199,1.146,0.6312,0.5563,9.327,8.660,11303.2,14.400,0.5134,226.1,74.6
2026-06-27T20:00:00,17.374,16.972,21.29,22.00,1.190,1.137,0.5942,0.5553,9.156,8.262,11320.2,14.416,0.5141,226.4,74.7
2026-06-27T21:00:00,17.840,17.287,20.13,20.47,1.180,1.114,0.5930,0.5694,9.769,8.341,11337.5,14.440,0.5145,226.7,74.8
2026-06-27T22:00:00,18.469,18.065,19.81,20.14,1.227,1.155,0.6067,0.5655,9.732,8.308,11355.5,14.466,0.5152,227.1,74.9
2026-06-27T23:00:00,17.682,17.227,18.46,19.01,1.163,1.104,0.5583,0.5582,9.669,8.308,11372.8,14.489,0.5152,227.5,75.1
2026-06-28T00:00:00,17.281,16.847,18.80,19.68,1.160,1.093,0.5716,0.5527,9.773,8.581,11389.6,14.510,0.5155,227.8,75.2
2026-06-28T01:00:00,16.575,16.172,17.77,18.26,1.181,1.131,0.6118,0.5595,9.747,8.568,11405.8,14.529,0.5164,228.1,75.3
2026-06-28T02:00:00,17.115,16.679,18.10,18.87,1.114,1.064,0.5355,0.5684,10.493,8.447,11422.5,14.563,0.5164,228.4,75.4
2026-06-28T03:00:00,16.336,15.967,17.89,18.87,1.128,1.076,0.6225,0.5532,9.765,8.281,11438.4,14.586,0.5175,228.8,75.5
2026-06-28T04:00:00,17.041,16.759,18.51,19.56,1.164,1.107,0.5606,0.5790,9.891,8.367,11455.2,14.612,0.5175,229.1,75.6
2026-06-28T05:00:00,16.836,16.258,17.80,18.52,1.134,1.070,0.5778,0.5572,10.573,8.421,11471.5,14.647,0.5178,229.4,75.7
2026-06-28T06:00:00,17.013,16.576,18.58,19.72,1.145,1.087,0.5888,0.5522,10.166,8.497,11488.0,14.675,0.5184,229.8,75.8
2026-06-28T07:00:00,17.184,16.703,19.88,20.76,1.176,1.118,0.6035,0.5684,10.216,8.105,11504.7,14.710,0.5190,230.1,75.9
2026-06-28T08:00:00,17.636,17.206,19.30,20.05,1.153,1.100,0.5551,0.5711,10.006,8.539,11521.9,14.735,0.5190,230.4,76.0
2026-06-28T09:00:00,17.836,17.330,20.43,20.96,1.167,1.115,0.6439,0.5664,10.326,8.249,11539.3,14.771,0.5203,230.8,76.2
2026-06-28T10:00:00,17.865,17.618,20.66,21.24,1.174,1.111,0.6348,0.5630,10.081,8.584,11556.9,14.798,0.5216,231.1,76.3
2026-06-28T11:00:00,18.070,17.931,21.53,22.02,1.211,1.158,0.6093,0.5570,10.432,8.604,11574.8,14.830,0.5225,231.5,76.4
2026-06-28T12:00:00,18.479,17.765,21.81,22.77,1.223,1.168,0.6173,0.5407,9.516,8.094,11592.6,14.856,0.5239,231.9,76.5
2026-06-28T13:00:00,19.057,18.534,22.49,23.35,1.250,1.194,0.5863,0.5648,8.875,8.120,11611.1,14.870,0.5243,232.2,76.6
2026-06-28T14:00:00,19.153,18.712,22.24,23.25,1.211,1.157,0.5899,0.5631,9.954,8.480,11629.8,14.897,0.5248,232.6,76.8
2026-06-28T15:00:00,18.264,18.052,22.39,23.33,1.229,1.175,0.6613,0.5702,9.576,8.618,11647.9,14.914,0.5265,233.0,76.9
2026-06-28T16:00:00,18.109,17.786,22.87,23.84,1.223,1.171,0.6084,0.5629,9.994,8.721,11665.7,14.937,0.5273,233.3,77.0
2026-06-28T17:00:00,17.933,17.606,22.03,22.54,1.227,1.177,0.6037,0.5611,9.549,8.534,11683.3,14.955,0.5280,233.7,77.1
2026-06-28T18:00:00,19.845,19.571,21.55,22.27,1.218,1.167,0.5468,0.5637,9.893,8.207,11702.8,14.988,0.5280,234.1,77.2
2026-06-28T19:00:00,19.114,18.718,21.36,22.17,1.209,1.154,0.6675,0.5623,10.197,8.426,11721.6,15.021,0.5300,234.4,77.4
2026-06-28T20:00:00,18.728,18.175,21.16,21.75,1.175,1.119,0.6603,0.5639,9.491,8.188,11739.7,15.045,0.5317,234.8,77.5
2026-06-28T21:00:00,18.321,17.860,19.48,20.03,1.151,1.096,0.6289,0.5622,10.019,8.539,11757.6,15.071,0.5329,235.2,77.6
2026-06-28T22:00:00,17.831,17.123,18.93,19.61,1.167,1.111,0.5666,0.5506,10.108,8.461,11774.7,15.099,0.5332,235.5,77.7
2026-06-28T23:00:00,17.966,17.583,18.97,19.41,1.178,1.117,0.6456,0.5562,9.279,8.248,11792.3,15.118,0.5348,235.8,77.8
2026-06-29T00:00:00,17.385,17.154,18.65,19.48,1.150,1.096,0.6266,0.5677,10.133,8.379,11809.5,15.148,0.5358,236.2,77.9
2026-06-29T01:00:00,16.792,16.597,18.63,19.79,1.133,1.076,0.6304,0.5585,9.680,8.596,11826.1,15.166,0.5370,236.5,78.1
2026-06-29T02:00:00,16.892,16.395,18.32,19.04,1.143,1.082,0.6426,0.5852,9.730,8.322,11842.5,15.189,0.5379,236.8,78.2
2026-06-29T03:00:00,17.142,16.461,17.98,18.51,1.144,1.086,0.5480,0.5543,10.484,8.644,11858.9,15.219,0.5379,237.2,78.3
2026-06-29T04:00:00,17.224,16.624,17.98,18.47,1.146,1.095,0.5882,0.5563,10.545,8.455,11875.5,15.254,0.5384,237.5,78.4
2026-06-29T05:00:00,16.993,16.631,18.78,19.65,1.116,1.063,0.6052,0.5492,9.103,8.490,11892.2,15.264,0.5394,237.8,78.5
2026-06-29T06:00:00,17.919,17.424,18.99,19.79,1.181,1.125,0.5315,0.5383,9.242,8.351,11909.6,15.279,0.5394,238.2,78.6
2026-06-29T07:00:00,17.603,17.348,18.61,19.21,1.156,1.099,0.6092,0.5412,9.229,8.224,11926.9,15.297,0.5406,238.5,78.7
2026-06-29T08:00:00,17.552,16.825,19.70,20.37,1.183,1.128,0.6581,0.5531,9.965,8.167,11943.8,15.327,0.5423,238.9,78.8
2026-06-29T09:00:00,18.373,17.688,20.21,20.89,1.171,1.106,0.6234,0.5652,10.076,8.887,11961.5,15.348,0.5434,239.2,78.9
2026-06-29T10:00:00,18.548,17.919,19.86,21.07,1.204,1.152,0.6342,0.5753,10.382,8.107,11979.4,15.389,0.5444,239.6,79.1
2026-06-29T11:00:00,18.865,18.238,21.26,22.18,1.212,1.158,0.6624,0.5460,10.059,8.158,11997.6,15.424,0.5465,240.0,79.2
2026-06-29T12:00:00,19.241,18.628,21.51,22.35,1.202,1.147,0.6294,0.5711,8.761,8.089,12016.2,15.436,0.5476,240.3,79.3
2026-06-29T13:00:00,19.137,18.322,22.27,22.79,1.197,1.142,0.6078,0.5407,9.263,8.431,12034.6,15.451,0.5488,240.7,79.4
2026-06-29T14:00:00,18.401,17.881,21.57,21.89,1.233,1.167,0.5863,0.5534,9.780,8.281,12052.4,15.478,0.5494,241.0,79.5
2026-06-29T15:00:00,18.613,18.066,21.04,22.17,1.221,1.166,0.5572,0.5672,9.491,8.767,12070.5,15.491,0.5494,241.4,79.7
2026-06-29T16:00:00,19.232,18.293,21.36,22.07,1.228,1.176,0.6392,0.5535,10.208,8.567,12088.8,15.521,0.5510,241.8,79.8
2026-06-29T17:00:00,18.208,17.667,22.94,23.72,1.224,1.170,0.5834,0.5503,10.290,8.341,12106.5,15.556,0.5516,242.1,79.9
2026-06-29T18:00:00,18.323,17.775,21.55,22.54,1.213,1.157,0.5928,0.5689,9.777,8.673,12124.2,15.575,0.5520,242.5,80.0
2026-06-29T19:00:00,18.887,18.462,21.18,21.99,1.202,1.151,0.5883,0.5549,9.611,8.092,12142.7,15.603,0.5526,242.9,80.1
2026-06-29T20:00:00,17.317,16.742,20.18,21.23,1.195,1.142,0.5461,0.5579,9.711,8.407,12159.4,15.625,0.5526,243.2,80.3
2026-06-29T21:00:00,18.053,17.805,20.66,21.66,1.175,1.124,0.5923,0.5498,10.315,8.030,12177.3,15.666,0.5534,243.5,80.4
2026-06-29T22:00:00,18.399,17.833,19.78,20.49,1.167,1.095,0.6838,0.5548,8.189,8.514,12195.1,15.666,0.5557,243.9,80.5
2026-06-29T23:00:00,16.730,16.262,19.16,19.38,1.185,1.134,0.6516,0.5639,10.663,8.031,12211.3,15.709,0.5571,244.2,80.6
2026-06-30T00:00:00,16.639,16.449,18.61,19.14,1.139,1.085,0.6120,0.5629,10.320,8.498,12227.8,15.739,0.5579,244.6,80.7
2026-06-30T01:00:00,16.602,16.134,18.48,19.12,1.151,1.090,0.6424,0.5493,9.905,8.559,12243.9,15.760,0.5594,244.9,80.8
2026-06-30T02:00:00,15.867,15.533,18.39,19.76,1.145,1.085,0.5785,0.5605,9.911,8.364,12259.5,15.784,0.5597,245.2,80.9
2026-06-30T03:00:00,18.186,17.802,17.62,18.31,1.145,1.094,0.5835,0.5657,10.752,8.084,12277.3,15.832,0.5600,245.5,81.0
2026-06-30T04:00:00,16.544,16.163,18.05,18.50,1.131,1.081,0.6229,0.5470,9.465,8.430,12293.4,15.849,0.5612,245.9,81.1
2026-06-30T05:00:00,16.737,16.451,18.70,19.45,1.132,1.079,0.5830,0.5416,9.630,8.112,12309.9,15.874,0.5619,246.2,81.2
2026-06-30T06:00:00,18.083,17.740,18.41,19.33,1.160,1.106,0.5725,0.5675,10.020,8.395,12327.6,15.902,0.5620,246.6,81.4
2026-06-30T07:00:00,18.396,17.849,18.93,19.99,1.161,1.104,0.6656,0.5404,9.395,8.037,12345.5,15.927,0.5642,246.9,81.5
2026-06-30T08:00:00,17.333,16.794,19.53,20.62,1.141,1.091,0.6585,0.5718,9.064,8.582,12362.3,15.935,0.5657,247.2,81.6
2026-06-30T09:00:00,19.103,18.765,20.45,21.06,1.196,1.145,0.6026,0.5688,9.276,8.308,12381.0,15.953,0.5663,247.6,81.7
2026-06-30T10:00:00,17.971,17.595,21.40,22.48,1.199,1.146,0.5906,0.5636,10.907,8.300,12398.6,15.999,0.5668,248.0,81.8
2026-06-30T11:00:00,18.491,18.105,21.04,21.63,1.175,1.121,0.5910,0.5736,10.349,8.354,12416.7,16.035,0.5671,248.3,82.0
2026-06-30T12:00:00,18.226,17.706,20.92,21.11,1.203,1.153,0.5788,0.5490,9.334,8.489,12434.4,16.050,0.5677,248.7,82.1
2026-06-30T13:00:00,19.259,18.515,21.94,22.88,1.219,1.163,0.6124,0.5594,10.191,8.432,12452.9,16.082,0.5686,249.1,82.2
2026-06-30T14:00:00,18.916,18.495,21.45,22.13,1.236,1.178,0.5445,0.5202,9.820,8.356,12471.4,16.109,0.5691,249.4,82.3
2026-06-30T15:00:00,20.383,19.750,22.88,23.44,1.249,1.193,0.6355,0.5649,9.844,8.398,12491.2,16.138,0.5705,249.8,82.4
2026-06-30T16:00:00,20.474,19.953,22.62,23.37,1.207,1.155,0.6149,0.5450,10.082,8.470,12511.1,16.170,0.5719,250.2,82.6
2026-06-30T17:00:00,18.985,18.340,21.97,22.59,1.212,1.144,0.6243,0.5331,10.043,8.274,12529.5,16.203,0.5736,250.6,82.7
2026-06-30T18:00:00,19.505,19.014,21.51,22.38,1.230,1.176,0.5801,0.5785,10.334,8.030,12548.5,16.246,0.5736,251.0,82.8
2026-06-30T19:00:00,17.891,17.608,21.25,22.52,1.190,1.137,0.6427,0.5552,9.309,8.465,12566.1,16.261,0.5751,251.3,82.9
2026-06-30T20:00:00,18.305,17.786,20.79,21.74,1.175,1.119,0.5800,0.5388,9.015,8.231,12583.9,16.275,0.5759,251.7,83.1
2026-06-30T21:00:00,17.652,17.355,20.12,20.76,1.161,1.106,0.6672,0.5452,10.419,8.551,12601.2,16.308,0.5780,252.0,83.2
2026-06-30T22:00:00,17.916,17.358,19.07,19.91,1.175,1.123,0.5388,0.5290,10.476,7.925,12618.6,16.352,0.5781,252.4,83.3
2026-06-30T23:00:00,16.967,16.695,19.77,20.47,1.155,1.094,0.5801,0.5632,9.722,8.435,12635.3,16.373,0.5784,252.7,83.4
2026-07-01T00:00:00,17.883,17.570,18.93,19.84,1.160,1.097,0.6007,0.5506,9.832,8.275,12652.9,16.401,0.5793,253.1,83.5
2026-07-01T01:00:00,16.218,15.902,18.20,19.04,1.135,1.082,0.5692,0.5604,10.172,8.390,12668.8,16.429,0.5794,253.4,83.6
2026-07-01T02:00:00,18.148,17.924,17.83,19.01,1.146,1.092,0.5944,0.5702,10.276,8.426,12686.7,16.462,0.5799,253.7,83.7
2026-07-01T03:00:00,16.716,16.561,16.89,17.94,1.155,1.104,0.6163,0.5553,8.728,8.210,12703.3,16.471,0.5809,254.1,83.8
2026-07-01T04:00:00,16.561,16.185,18.53,19.63,1.188,1.133,0.6842,0.5466,10.229,8.163,12719.4,16.504,0.5831,254.4,83.9
2026-07-01T05:00:00,16.593,16.271,18.50,19.45,1.183,1.120,0.5873,0.5732,10.649,8.110,12735.7,16.546,0.5833,254.7,84.1
2026-07-01T06:00:00,17.125,16.859,18.50,18.97,1.160,1.102,0.6698,0.5345,10.403,8.498,12752.6,16.578,0.5856,255.1,84.2
2026-07-01T07:00:00,17.158,16.640,19.74,20.88,1.164,1.110,0.6573,0.5596,9.375,8.606,12769.2,16.590,0.5873,255.4,84.3
2026-07-01T08:00:00,17.809,17.554,19.87,20.65,1.186,1.131,0.6395,0.5545,9.598,8.443,12786.8,16.611,0.5887,255.7,84.4
2026-07-01T09:00:00,17.409,16.754,20.28,21.32,1.170,1.111,0.6329,0.5569,10.015,8.101,12803.5,16.643,0.5900,256.1,84.5
2026-07-01T10:00:00,18.109,17.512,20.06,20.57,1.203,1.144,0.5855,0.5692,8.762,8.408,12821.0,16.649,0.5903,256.4,84.6
2026-07-01T11:00:00,17.599,16.990,21.37,21.88,1.192,1.139,0.5697,0.5435,10.222,8.294,12838.0,16.682,0.5907,256.8,84.7
2026-07-01T12:00:00,19.681,19.205,21.88,22.70,1.189,1.135,0.5930,0.5568,9.210,8.582,12857.2,16.694,0.5914,257.1,84.9
2026-07-01T13:00:00,19.099,18.572,21.94,22.42,1.201,1.144,0.6114,0.5510,9.948,8.520,12875.8,16.720,0.5926,257.5,85.0
2026-07-01T14:00:00,19.086,18.292,22.24,22.71,1.222,1.170,0.6573,0.5351,8.885,8.544,12894.1,16.727,0.5948,257.9,85.1
2026-07-01T15:00:00,18.928,18.421,21.79,22.95,1.226,1.165,0.6353,0.5679,9.389,8.251,12912.5,16.748,0.5960,258.3,85.2
2026-07-01T16:00:00,19.293,18.620,21.92,22.95,1.202,1.139,0.6784,0.5514,9.793,8.358,12931.1,16.774,0.5984,258.6,85.3
2026-07-01T17:00:00,20.259,19.760,20.91,22.12,1.235,1.175,0.6139,0.5387,8.953,8.368,12950.9,16.786,0.5999,259.0,85.5
2026-07-01T18:00:00,18.152,17.828,21.49,22.24,1.230,1.176,0.5797,0.5373,10.009,8.203,12968.7,16.818,0.6006,259.4,85.6
2026-07-01T19:00:00,18.689,18.517,20.94,21.60,1.194,1.143,0.5664,0.5391,10.305,8.708,12987.2,16.848,0.6012,259.7,85.7
2026-07-01T20:00:00,18.098,17.493,19.87,20.55,1.184,1.124,0.6157,0.5608,10.034,8.236,13004.7,16.879,0.6021,260.1,85.8
2026-07-01T21:00:00,18.521,18.256,19.63,20.75,1.158,1.096,0.5600,0.5646,9.760,8.358,13023.0,16.905,0.6021,260.5,86.0
2026-07-01T22:00:00,16.619,16.541,19.19,20.54,1.150,1.097,0.5988,0.5617,9.724,8.247,13039.5,16.929,0.6027,260.8,86.1
2026-07-01T23:00:00,16.843,16.214,18.90,19.62,1.174,1.114,0.6013,0.5363,9.882,8.005,13055.7,16.960,0.6038,261.1,86.2
2026-07-02T00:00:00,16.980,16.517,18.22,19.04,1.134,1.069,0.5584,0.5790,9.612,8.451,13072.3,16.979,0.6038,261.4,86.3
2026-07-02T01:00:00,17.325,16.990,18.61,19.20,1.149,1.092,0.5222,0.5547,9.572,8.500,13089.3,16.997,0.6038,261.8,86.4
2026-07-02T02:00:00,16.698,16.300,18.66,19.53,1.133,1.077,0.5780,0.5592,8.847,8.363,13105.5,17.005,0.6041,262.1,86.5
2026-07-02T03:00:00,17.026,16.456,18.36,18.98,1.177,1.126,0.5818,0.5691,10.027,8.026,13122.0,17.038,0.6043,262.4,86.6
2026-07-02T04:00:00,17.426,16.815,18.61,19.80,1.143,1.090,0.5859,0.5301,9.028,8.130,13138.8,17.053,0.6052,262.8,86.7
2026-07-02T05:00:00,16.973,16.240,17.73,18.35,1.151,1.086,0.6607,0.5515,9.670,8.177,13155.1,17.077,0.6070,263.1,86.8
2026-07-02T06:00:00,16.985,16.539,18.59,19.16,1.168,1.107,0.6425,0.5472,10.282,8.240,13171.6,17.111,0.6086,263.4,86.9
2026-07-02T07:00:00,17.185,16.511,18.57,19.53,1.162,1.109,0.6380,0.5459,9.964,8.113,13188.1,17.141,0.6101,263.8,87.0
2026-07-02T08:00:00,18.122,17.699,20.53,20.83,1.177,1.114,0.6676,0.5505,8.886,8.397,13205.8,17.150,0.6122,264.1,87.2
2026-07-02T09:00:00,17.049,16.796,20.11,20.81,1.157,1.101,0.6181,0.5481,10.545,8.280,13222.6,17.188,0.6134,264.5,87.3
2026-07-02T10:00:00,18.138,17.871,20.56,21.44,1.196,1.139,0.6073,0.5557,10.341,8.360,13240.5,17.224,0.6143,264.8,87.4
2026-07-02T11:00:00,17.982,17.581,21.59,22.57,1.177,1.113,0.5792,0.5375,9.743,8.068,13258.1,17.253,0.6150,265.2,87.5
2026-07-02T12:00:00,18.749,18.024,21.68,22.69,1.241,1.187,0.5463,0.5658,8.940,8.470,13276.1,17.261,0.6150,265.5,87.6
2026-07-02T13:00:00,18.422,17.948,21.67,22.06,1.226,1.175,0.6400,0.5498,9.050,8.381,13294.0,17.273,0.6166,265.9,87.7
2026-07-02T14:00:00,19.128,18.778,22.11,23.09,1.208,1.150,0.6321,0.5597,8.931,8.625,13312.8,17.279,0.6180,266.3,87.9
2026-07-02T15:00:00,19.056,18.793,22.29,23.31,1.214,1.145,0.5690,0.5394,10.635,8.267,13331.6,17.324,0.6186,266.6,88.0
2026-07-02T16:00:00,19.641,19.210,21.73,23.01,1.213,1.157,0.6145,0.5646,9.345,8.265,13350.8,17.344,0.6195,267.0,88.1
2026-07-02T17:00:00,17.821,17.431,21.52,22.51,1.220,1.168,0.6528,0.5459,10.355,8.324,13368.2,17.380,0.6214,267.4,88.2
2026-07-02T18:00:00,18.552,18.068,21.11,21.86,1.205,1.149,0.6019,0.5509,10.144,7.918,13386.3,17.420,0.6223,267.7,88.3
2026-07-02T19:00:00,19.392,19.116,21.94,22.64,1.195,1.143,0.6648,0.5443,8.814,8.129,13405.4,17.433,0.6246,268.1,88.5
2026-07-02T20:00:00,18.776,17.997,20.15,20.82,1.177,1.125,0.5681,0.5738,10.125,8.337,13423.4,17.465,0.6246,268.5,88.6
2026-07-02T21:00:00,17.906,17.375,20.71,21.22,1.187,1.123,0.5643,0.5488,9.835,8.288,13440.8,17.492,0.6249,268.8,88.7
2026-07-02T22:00:00,17.592,17.212,20.04,20.83,1.195,1.142,0.5904,0.5460,9.491,8.323,13458.0,17.512,0.6256,269.2,88.8
2026-07-02T23:00:00,16.459,16.030,19.29,20.43,1.167,1.112,0.6453,0.5573,9.594,8.389,13474.0,17.532,0.6270,269.5,88.9
2026-07-03T00:00:00,17.107,16.352,19.03,19.56,1.151,1.096,0.6276,0.5614,9.790,7.999,13490.4,17.561,0.6281,269.8,89.0
2026-07-03T01:00:00,16.709,16.295,18.18,18.88,1.152,1.098,0.5976,0.5609,9.162,8.436,13506.7,17.573,0.6287,270.1,89.1
2026-07-03T02:00:00,17.005,16.625,17.40,18.06,1.132,1.082,0.6363,0.5680,9.450,8.352,13523.3,17.591,0.6299,270.5,89.3
2026-07-03T03:00:00,17.133,16.649,17.69,18.46,1.126,1.067,0.6552,0.5383,9.160,7.902,13540.0,17.612,0.6318,270.8,89.4
2026-07-03T04:00:00,16.045,15.695,17.92,18.80,1.140,1.089,0.5819,0.5542,10.044,8.546,13555.7,17.635,0.6322,271.1,89.5
2026-07-03T05:00:00,17.933,17.573,17.74,18.82,1.163,1.110,0.5383,0.5516,9.851,8.251,13573.2,17.664,0.6322,271.5,89.6
2026-07-03T06:00:00,16.414,16.005,19.05,19.86,1.162,1.112,0.6197,0.5447,9.569,8.044,13589.2,17.688,0.6334,271.8,89.7
2026-07-03T07:00:00,16.324,15.774,18.87,19.32,1.153,1.086,0.5566,0.5704,8.857,8.029,13605.0,17.701,0.6334,272.1,89.8
2026-07-03T08:00:00,17.014,16.438,19.59,20.51,1.174,1.117,0.5832,0.5462,10.105,8.461,13621.4,17.728,0.6340,272.4,89.9
2026-07-03T09:00:00,18.705,18.463,19.72,20.57,1.146,1.093,0.5635,0.5666,9.266,8.298,13639.9,17.746,0.6340,272.8,90.0
2026-07-03T10:00:00,18.707,18.038,19.95,20.69,1.184,1.130,0.5753,0.5596,10.428,8.094,13657.9,17.788,0.6343,273.2,90.1
2026-07-03T11:00:00,18.743,18.130,21.11,21.74,1.200,1.145,0.5547,0.5459,9.475,8.154,13676.1,17.812,0.6345,273.5,90.3
2026-07-03T12:00:00,18.476,18.016,21.73,22.25,1.215,1.163,0.5773,0.5225,8.884,7.995,13694.1,17.828,0.6355,273.9,90.4
2026-07-03T13:00:00,18.276,17.943,22.06,22.69,1.220,1.161,0.6190,0.5699,8.992,8.286,13712.0,17.841,0.6364,274.2,90.5
2026-07-03T14:00:00,20.036,19.594,21.55,22.68,1.217,1.158,0.6658,0.5632,9.300,8.443,13731.6,17.857,0.6384,274.6,90.6
2026-07-03T15:00:00,18.595,18.304,21.68,22.26,1.237,1.174,0.5764,0.5521,10.204,7.909,13749.9,17.899,0.6388,275.0,90.7
2026-07-03T16:00:00,19.424,18.867,21.96,22.88,1.221,1.164,0.6359,0.5589,9.665,8.129,13768.8,17.928,0.6403,275.4,90.9
2026-07-03T17:00:00,19.643,18.866,20.71,21.09,1.206,1.146,0.5855,0.5183,9.704,8.056,13787.7,17.960,0.6415,275.8,91.0
2026-07-03T18:00:00,18.497,17.905,22.08,23.03,1.185,1.126,0.6674,0.5634,9.975,8.312,13805.6,17.989,0.6434,276.1,91.1
2026-07-03T19:00:00,18.894,18.327,20.57,21.41,1.166,1.115,0.6504,0.5442,9.518,8.485,13823.9,18.008,0.6453,276.5,91.2
2026-07-03T20:00:00,18.212,17.729,20.62,21.66,1.185,1.133,0.5751,0.5612,9.645,8.441,13841.6,18.030,0.6456,276.8,91.4
2026-07-03T21:00:00,18.195,17.928,20.63,21.12,1.205,1.145,0.6478,0.5426,10.214,8.106,13859.6,18.067,0.6475,277.2,91.5
2026-07-03T22:00:00,17.135,16.772,18.99,20.07,1.161,1.109,0.5711,0.5724,8.266,8.333,13876.3,18.067,0.6475,277.5,91.6
2026-07-03T23:00:00,16.529,15.988,18.80,19.75,1.191,1.122,0.6009,0.5491,9.079,8.291,13892.3,18.080,0.6483,277.8,91.7
2026-07-04T00:00:00,17.002,16.484,17.90,18.85,1.134,1.076,0.6199,0.5612,8.818,8.331,13908.8,18.088,0.6493,278.2,91.8
2026-07-04T01:00:00,16.940,16.602,17.96,18.73,1.136,1.081,0.6445,0.5415,9.318,8.184,13925.4,18.107,0.6510,278.5,91.9
2026-07-04T02:00:00,16.833,16.515,17.20,18.00,1.155,1.104,0.5660,0.5468,8.404,8.262,13941.9,18.109,0.6513,278.8,92.0
2026-07-04T03:00:00,17.816,17.398,18.34,19.17,1.135,1.082,0.6137,0.5421,8.741,8.322,13959.3,18.116,0.6525,279.2,92.1
2026-07-04T04:00:00,15.715,15.248,17.45,18.30,1.155,1.093,0.5794,0.5549,9.914,8.217,13974.6,18.142,0.6529,279.5,92.2
2026-07-04T05:00:00,16.770,16.257,18.23,19.13,1.129,1.078,0.5797,0.5436,10.021,8.785,13990.8,18.162,0.6535,279.8,92.3
2026-07-04T06:00:00,17.210,17.049,18.77,19.38,1.148,1.091,0.6670,0.5467,9.353,8.621,14007.9,18.175,0.6556,280.2,92.5
2026-07-04T07:00:00,16.514,16.066,18.92,19.70,1.160,1.103,0.7550,0.5462,10.345,8.202,14023.9,18.209,0.6589,280.5,92.6
2026-07-04T08:00:00,17.730,16.973,18.99,19.79,1.176,1.117,0.6235,0.5506,9.855,8.031,14040.9,18.240,0.6601,280.8,92.7
2026-07-04T09:00:00,18.712,18.073,19.89,20.08,1.192,1.139,0.6119,0.5407,9.508,8.317,14059.0,18.262,0.6614,281.2,92.8
2026-07-04T10:00:00,18.338,17.740,21.04,21.96,1.203,1.140,0.6168,0.5489,9.844,8.374,14076.7,18.288,0.6626,281.5,92.9
