timestamp,flow_in_m3h,flow_out_m3h,temp_in_c,temp_out_c,pressure_in_bar,pressure_out_bar,p_in_mgL,p_out_mgL,n_in_mgL,n_out_mgL,water_treated_m3_cum,n_removed_kg_cum,p_removed_kg_cum,electricity_kwh_cum,co2_kg_cum
2026-06-17T15:00:00,11.788,11.614,23.22,23.61,1.229,1.168,0.5258,0.4444,7.278,6.156,4205.7,3.854,0.1375,84.1,27.8
2026-06-17T16:00:00,11.632,11.371,23.21,24.14,1.221,1.170,0.4482,0.4308,7.744,6.476,4217.1,3.869,0.1377,84.3,27.8
2026-06-17T17:00:00,11.914,11.549,23.27,23.94,1.206,1.150,0.4350,0.4146,7.549,6.088,4228.6,3.886,0.1380,84.6,27.9
2026-06-17T18:00:00,10.780,10.429,22.47,22.33,1.219,1.160,0.4378,0.4465,7.583,6.548,4239.1,3.897,0.1380,84.8,28.0
2026-06-17T19:00:00,11.565,11.165,21.63,22.70,1.201,1.145,0.4661,0.4445,7.101,6.409,4250.2,3.904,0.1382,85.0,28.1
2026-06-17T20:00:00,10.893,10.660,21.63,22.36,1.193,1.138,0.4649,0.4243,7.032,6.205,4260.9,3.913,0.1386,85.2,28.1
2026-06-17T21:00:00,11.893,11.521,20.15,21.23,1.167,1.112,0.4695,0.4361,7.609,6.249,4272.4,3.929,0.1390,85.4,28.2
2026-06-17T22:00:00,10.455,10.287,19.91,20.80,1.201,1.147,0.4514,0.4247,7.494,6.255,4282.7,3.942,0.1393,85.7,28.3
2026-06-17T23:00:00,9.720,9.456,20.05,20.86,1.161,1.104,0.4598,0.4360,7.332,6.070,4292.2,3.953,0.1395,85.8,28.3
2026-06-18T00:00:00,10.731,10.601,19.55,20.52,1.140,1.083,0.5036,0.4291,7.022,6.507,4302.8,3.959,0.1403,86.1,28.4
2026-06-18T01:00:00,10.278,10.167,19.46,19.99,1.147,1.083,0.4868,0.4412,7.539,6.364,4312.9,3.971,0.1408,86.3,28.5
2026-06-18T02:00:00,10.249,9.886,19.51,20.21,1.114,1.050,0.3970,0.4272,7.355,6.339,4322.8,3.981,0.1408,86.5,28.5
2026-06-18T03:00:00,10.003,9.771,18.86,19.53,1.147,1.084,0.4747,0.4204,7.373,6.176,4332.6,3.993,0.1413,86.7,28.6
2026-06-18T04:00:00,9.691,9.474,18.35,19.11,1.153,1.099,0.3867,0.4330,7.285,6.357,4342.0,4.001,0.1413,86.8,28.7
2026-06-18T05:00:00,10.399,10.025,19.30,19.98,1.134,1.080,0.5188,0.4301,7.535,6.240,4352.1,4.014,0.1422,87.0,28.7
2026-06-18T06:00:00,10.030,9.791,19.55,20.58,1.154,1.096,0.5201,0.4458,7.198,6.273,4361.9,4.023,0.1429,87.2,28.8
2026-06-18T07:00:00,10.459,10.251,19.24,20.00,1.140,1.088,0.4937,0.4406,7.712,6.320,4372.1,4.038,0.1435,87.4,28.9
2026-06-18T08:00:00,9.944,9.773,20.36,20.80,1.159,1.102,0.4842,0.4500,7.591,6.477,4381.9,4.049,0.1438,87.6,28.9
2026-06-18T09:00:00,10.785,10.457,20.53,21.54,1.192,1.133,0.4670,0.4321,6.745,6.213,4392.3,4.054,0.1442,87.8,29.0
2026-06-18T10:00:00,11.243,10.981,20.61,21.69,1.199,1.147,0.4582,0.4469,6.987,6.132,4403.3,4.064,0.1443,88.1,29.1
2026-06-18T11:00:00,11.071,10.943,21.56,22.50,1.203,1.145,0.4805,0.4363,6.970,6.337,4414.3,4.070,0.1448,88.3,29.1
2026-06-18T12:00:00,11.216,10.906,22.08,23.16,1.184,1.127,0.4994,0.4410,7.386,6.248,4425.2,4.083,0.1454,88.5,29.2
2026-06-18T13:00:00,11.733,11.468,22.88,23.74,1.239,1.187,0.5031,0.4432,7.785,6.561,4436.6,4.097,0.1461,88.7,29.3
2026-06-18T14:00:00,11.394,11.126,23.07,23.96,1.206,1.142,0.4835,0.4379,6.800,6.404,4447.8,4.101,0.1466,89.0,29.4
2026-06-18T15:00:00,11.872,11.589,22.22,23.20,1.209,1.156,0.5218,0.4405,7.267,6.550,4459.4,4.110,0.1476,89.2,29.4
2026-06-18T16:00:00,10.445,10.144,22.42,23.06,1.239,1.184,0.4972,0.4341,7.269,6.110,4469.5,4.121,0.1482,89.4,29.5
2026-06-18T17:00:00,11.693,11.326,23.01,23.91,1.211,1.139,0.4775,0.4366,7.390,6.266,4480.8,4.134,0.1487,89.6,29.6
2026-06-18T18:00:00,11.201,10.991,21.55,22.21,1.205,1.150,0.4607,0.4297,7.006,6.173,4491.8,4.143,0.1490,89.8,29.6
2026-06-18T19:00:00,11.451,11.108,21.85,23.00,1.214,1.156,0.4643,0.4406,7.667,6.149,4502.9,4.160,0.1493,90.1,29.7
2026-06-18T20:00:00,11.641,11.256,20.76,21.43,1.199,1.148,0.4585,0.4378,7.137,6.438,4514.2,4.168,0.1495,90.3,29.8
2026-06-18T21:00:00,10.763,10.552,20.74,21.33,1.173,1.119,0.3975,0.4246,7.119,6.528,4524.7,4.174,0.1495,90.5,29.9
2026-06-18T22:00:00,11.136,10.874,20.50,21.47,1.170,1.109,0.5035,0.4367,7.467,6.493,4535.6,4.185,0.1502,90.7,29.9
2026-06-18T23:00:00,10.270,10.148,19.64,20.69,1.174,1.109,0.4902,0.4292,7.489,6.282,4545.8,4.197,0.1508,90.9,30.0
2026-06-19T00:00:00,9.771,9.514,19.21,20.08,1.177,1.121,0.4705,0.4320,7.275,6.418,4555.3,4.205,0.1512,91.1,30.1
2026-06-19T01:00:00,9.814,9.589,19.32,20.22,1.131,1.070,0.4872,0.4349,7.797,5.925,4564.9,4.223,0.1517,91.3,30.1
2026-06-19T02:00:00,10.003,9.797,18.84,20.21,1.137,1.083,0.4568,0.4293,7.086,6.279,4574.7,4.231,0.1520,91.5,30.2
2026-06-19T03:00:00,10.397,10.142,18.83,19.44,1.126,1.072,0.4898,0.4421,7.590,6.290,4584.8,4.244,0.1525,91.7,30.3
2026-06-19T04:00:00,9.472,9.280,19.41,20.18,1.144,1.084,0.4370,0.4611,7.166,6.213,4594.1,4.253,0.1525,91.9,30.3
2026-06-19T05:00:00,10.589,10.362,19.02,20.11,1.184,1.126,0.4999,0.4348,7.650,6.343,4604.4,4.267,0.1531,92.1,30.4
2026-06-19T06:00:00,10.489,10.095,19.00,20.01,1.139,1.085,0.4438,0.4519,7.232,6.521,4614.5,4.274,0.1531,92.3,30.5
2026-06-19T07:00:00,10.275,10.025,19.90,21.00,1.161,1.102,0.4415,0.4335,7.488,6.143,4624.6,4.287,0.1532,92.5,30.5
2026-06-19T08:00:00,10.371,10.136,20.26,20.82,1.175,1.122,0.4906,0.4384,7.395,6.332,4634.7,4.298,0.1537,92.7,30.6
2026-06-19T09:00:00,11.116,10.885,20.17,20.91,1.179,1.127,0.5034,0.4307,6.539,6.176,4645.6,4.302,0.1545,92.9,30.7
2026-06-19T10:00:00,10.946,10.614,21.58,22.60,1.181,1.122,0.4645,0.4259,7.164,6.140,4656.2,4.313,0.1550,93.1,30.7
2026-06-19T11:00:00,10.999,10.659,21.91,22.01,1.185,1.128,0.4983,0.4413,6.884,6.208,4666.9,4.320,0.1556,93.3,30.8
2026-06-19T12:00:00,11.208,10.988,22.26,23.57,1.179,1.127,0.4379,0.4467,7.494,6.299,4677.8,4.333,0.1556,93.6,30.9
2026-06-19T13:00:00,10.826,10.744,22.89,23.36,1.211,1.153,0.4345,0.4230,7.406,6.173,4688.6,4.347,0.1557,93.8,30.9
2026-06-19T14:00:00,11.488,11.066,22.51,23.20,1.228,1.177,0.4874,0.4368,7.481,6.534,4699.7,4.357,0.1562,94.0,31.0
2026-06-19T15:00:00,11.001,10.749,22.64,23.85,1.224,1.166,0.4349,0.4331,7.289,6.613,4710.4,4.364,0.1563,94.2,31.1
2026-06-19T16:00:00,11.565,11.316,22.46,23.55,1.230,1.179,0.4718,0.4394,7.409,6.623,4721.7,4.373,0.1566,94.4,31.2
2026-06-19T17:00:00,11.076,10.683,22.65,23.36,1.216,1.164,0.4857,0.4567,7.176,6.242,4732.4,4.383,0.1569,94.6,31.2
2026-06-19T18:00:00,11.582,11.006,22.07,22.61,1.198,1.136,0.4554,0.4283,7.509,6.351,4743.4,4.396,0.1572,94.9,31.3
2026-06-19T19:00:00,11.260,10.964,22.14,23.02,1.177,1.127,0.4392,0.4415,6.979,6.277,4754.4,4.404,0.1572,95.1,31.4
2026-06-19T20:00:00,10.809,10.487,21.55,22.43,1.165,1.112,0.4700,0.4352,6.635,6.257,4764.9,4.408,0.1576,95.3,31.4
2026-06-19T21:00:00,10.425,10.212,21.08,22.01,1.176,1.120,0.4551,0.4303,7.776,6.327,4775.1,4.422,0.1579,95.5,31.5
2026-06-19T22:00:00,10.884,10.605,20.95,21.91,1.177,1.126,0.4804,0.4278,7.044,6.275,4785.7,4.431,0.1584,95.7,31.6
2026-06-19T23:00:00,9.632,9.421,19.64,20.33,1.167,1.117,0.4011,0.4358,7.330,6.183,4795.1,4.441,0.1584,95.9,31.6
2026-06-20T00:00:00,10.285,9.996,18.59,19.59,1.139,1.079,0.4637,0.4308,6.103,5.979,4805.1,4.443,0.1587,96.1,31.7
2026-06-20T01:00:00,10.290,9.995,18.80,19.99,1.136,1.076,0.4703,0.4419,7.189,6.103,4815.1,4.453,0.1590,96.3,31.8
2026-06-20T02:00:00,10.192,9.868,19.38,19.85,1.126,1.075,0.4529,0.4223,7.770,6.369,4825.0,4.467,0.1593,96.5,31.8
2026-06-20T03:00:00,10.085,9.932,18.49,19.04,1.125,1.061,0.4744,0.4364,7.379,6.639,4834.9,4.475,0.1597,96.7,31.9
2026-06-20T04:00:00,10.114,9.943,18.39,19.39,1.119,1.063,0.4392,0.4369,6.734,6.411,4844.8,4.478,0.1597,96.9,32.0
2026-06-20T05:00:00,10.572,10.303,18.99,19.67,1.142,1.088,0.5066,0.4215,7.242,6.019,4855.1,4.490,0.1606,97.1,32.0
2026-06-20T06:00:00,10.658,10.583,19.99,20.78,1.178,1.122,0.5313,0.4471,7.248,6.119,4865.7,4.502,0.1615,97.3,32.1
2026-06-20T07:00:00,11.030,10.654,19.47,19.88,1.165,1.113,0.4039,0.4494,7.297,6.566,4876.4,4.510,0.1615,97.5,32.2
2026-06-20T08:00:00,10.124,9.834,20.01,21.05,1.209,1.140,0.4362,0.4345,7.199,6.362,4886.2,4.518,0.1615,97.7,32.2
2026-06-20T09:00:00,10.152,9.890,20.87,21.81,1.198,1.141,0.4390,0.4338,7.100,6.610,4896.1,4.523,0.1616,97.9,32.3
2026-06-20T10:00:00,11.060,11.071,21.48,22.08,1.187,1.136,0.4858,0.4411,7.052,6.283,4907.2,4.532,0.1621,98.1,32.4
2026-06-20T11:00:00,11.412,11.134,21.82,22.79,1.198,1.142,0.4890,0.4132,7.738,6.382,4918.3,4.547,0.1629,98.4,32.5
2026-06-20T12:00:00,11.161,10.974,21.97,22.56,1.215,1.150,0.4707,0.4366,7.123,6.420,4929.3,4.555,0.1633,98.6,32.5
2026-06-20T13:00:00,11.558,11.191,21.89,22.63,1.210,1.152,0.4439,0.4464,7.203,6.296,4940.5,4.565,0.1633,98.8,32.6
2026-06-20T14:00:00,10.919,10.678,22.66,23.86,1.215,1.154,0.4623,0.4411,7.177,6.234,4951.1,4.575,0.1635,99.0,32.7
2026-06-20T15:00:00,11.371,11.056,22.24,23.00,1.212,1.159,0.4972,0.4506,7.089,6.287,4962.2,4.584,0.1640,99.2,32.8
2026-06-20T16:00:00,10.982,10.630,22.49,22.89,1.219,1.165,0.4544,0.4311,7.551,6.238,4972.8,4.598,0.1643,99.5,32.8
2026-06-20T17:00:00,11.402,11.112,22.36,22.74,1.209,1.148,0.4736,0.4581,7.178,6.396,4983.9,4.606,0.1644,99.7,32.9
2026-06-20T18:00:00,11.085,10.872,22.15,23.25,1.182,1.132,0.4378,0.4258,7.118,6.506,4994.8,4.613,0.1646,99.9,33.0
2026-06-20T19:00:00,11.252,10.915,21.32,21.87,1.194,1.139,0.4768,0.4331,7.592,6.262,5005.7,4.628,0.1650,100.1,33.0
2026-06-20T20:00:00,10.960,10.714,21.65,22.19,1.194,1.133,0.5072,0.4409,7.465,6.346,5016.4,4.639,0.1658,100.3,33.1
2026-06-20T21:00:00,11.106,10.841,20.83,21.37,1.189,1.129,0.4634,0.4565,6.737,6.186,5027.3,4.645,0.1658,100.5,33.2
2026-06-20T22:00:00,10.600,10.219,19.96,20.80,1.165,1.112,0.4941,0.4284,7.462,6.060,5037.5,4.660,0.1665,100.8,33.2
2026-06-20T23:00:00,11.095,10.926,20.16,20.60,1.156,1.095,0.4596,0.4252,7.441,6.348,5048.4,4.672,0.1669,101.0,33.3
2026-06-21T00:00:00,10.371,10.042,19.66,20.60,1.137,1.086,0.4676,0.4223,6.914,6.297,5058.5,4.678,0.1673,101.2,33.4
2026-06-21T01:00:00,10.112,10.041,19.04,20.08,1.151,1.081,0.4938,0.4317,7.086,6.186,5068.5,4.687,0.1680,101.4,33.5
2026-06-21T02:00:00,10.202,9.950,18.65,19.42,1.127,1.062,0.4665,0.4293,7.866,6.240,5078.5,4.703,0.1683,101.6,33.5
2026-06-21T03:00:00,9.722,9.468,19.10,19.79,1.149,1.094,0.4928,0.4146,7.099,6.230,5087.9,4.711,0.1691,101.8,33.6
2026-06-21T04:00:00,9.742,9.404,18.27,18.99,1.117,1.061,0.4866,0.4361,7.311,6.228,5097.3,4.722,0.1695,101.9,33.6
2026-06-21T05:00:00,9.699,9.515,19.50,20.28,1.131,1.079,0.4688,0.4268,7.231,6.454,5106.8,4.729,0.1699,102.1,33.7
2026-06-21T06:00:00,10.146,9.894,18.85,19.65,1.166,1.100,0.4683,0.4356,7.120,6.228,5116.7,4.738,0.1703,102.3,33.8
2026-06-21T07:00:00,10.135,9.813,19.55,20.05,1.158,1.107,0.4728,0.4357,7.581,6.188,5126.6,4.751,0.1706,102.5,33.8
2026-06-21T08:00:00,11.122,10.820,20.21,21.31,1.154,1.100,0.4652,0.4411,7.123,6.487,5137.4,4.758,0.1709,102.7,33.9
2026-06-21T09:00:00,10.523,10.335,20.32,21.09,1.164,1.099,0.4803,0.4246,7.413,6.177,5147.7,4.771,0.1715,103.0,34.0
2026-06-21T10:00:00,10.966,10.743,22.30,22.97,1.200,1.139,0.4464,0.4472,7.202,6.259,5158.5,4.781,0.1715,103.2,34.0
2026-06-21T11:00:00,10.801,10.569,21.98,22.66,1.193,1.138,0.4844,0.4270,7.547,6.328,5169.0,4.794,0.1721,103.4,34.1
2026-06-21T12:00:00,11.559,11.309,22.69,23.59,1.198,1.138,0.4448,0.4285,6.804,6.068,5180.3,4.802,0.1723,103.6,34.2
2026-06-21T13:00:00,11.204,11.052,22.32,23.27,1.229,1.175,0.4240,0.4309,7.603,5.951,5191.4,4.821,0.1723,103.8,34.3
2026-06-21T14:00:00,11.830,11.399,23.02,23.72,1.221,1.163,0.4539,0.4483,6.468,6.435,5202.8,4.821,0.1723,104.1,34.3
2026-06-21T15:00:00,10.952,10.492,22.51,22.92,1.200,1.147,0.5025,0.4423,7.358,6.288,5213.3,4.832,0.1730,104.3,34.4
2026-06-21T16:00:00,11.249,10.886,23.42,23.88,1.209,1.151,0.4894,0.4496,6.799,6.322,5224.2,4.838,0.1734,104.5,34.5
2026-06-21T17:00:00,11.044,10.767,22.08,22.92,1.207,1.145,0.4542,0.4206,6.869,6.349,5234.9,4.843,0.1737,104.7,34.6
2026-06-21T18:00:00,10.578,10.279,22.26,23.07,1.222,1.162,0.4305,0.4418,7.106,6.101,5245.2,4.853,0.1737,104.9,34.6
2026-06-21T19:00:00,11.406,11.285,21.37,21.96,1.193,1.139,0.5431,0.4259,7.076,6.253,5256.5,4.863,0.1751,105.1,34.7
2026-06-21T20:00:00,10.909,10.607,21.31,22.36,1.205,1.152,0.4665,0.4354,7.243,6.212,5267.1,4.874,0.1754,105.3,34.8
2026-06-21T21:00:00,10.597,10.228,20.59,21.29,1.203,1.148,0.4734,0.4482,7.229,6.327,5277.3,4.883,0.1757,105.5,34.8
2026-06-21T22:00:00,10.911,10.605,20.22,20.93,1.174,1.111,0.4886,0.4388,7.606,6.337,5287.9,4.896,0.1762,105.8,34.9
2026-06-21T23:00:00,10.588,10.450,20.18,21.07,1.133,1.072,0.4085,0.4484,7.590,6.271,5298.4,4.910,0.1762,106.0,35.0
2026-06-22T00:00:00,10.061,9.720,19.17,20.28,1.165,1.099,0.4903,0.4337,7.686,6.361,5308.1,4.923,0.1767,106.2,35.0
2026-06-22T01:00:00,10.811,10.621,19.20,19.66,1.142,1.080,0.4581,0.4462,6.804,6.204,5318.7,4.929,0.1769,106.4,35.1
2026-06-22T02:00:00,10.477,10.170,18.62,19.26,1.145,1.095,0.4119,0.4601,6.339,6.324,5328.9,4.930,0.1769,106.6,35.2
2026-06-22T03:00:00,10.507,10.277,18.45,19.22,1.131,1.080,0.4600,0.4263,7.247,6.323,5339.2,4.939,0.1772,106.8,35.2
2026-06-22T04:00:00,10.648,10.273,18.00,18.68,1.145,1.079,0.5089,0.4315,7.031,6.295,5349.4,4.947,0.1780,107.0,35.3
2026-06-22T05:00:00,9.475,9.206,19.34,20.57,1.141,1.081,0.4538,0.4429,6.836,6.035,5358.6,4.954,0.1781,107.2,35.4
2026-06-22T06:00:00,10.213,9.996,19.28,19.97,1.135,1.085,0.5065,0.4201,7.255,6.261,5368.6,4.964,0.1790,107.4,35.4
2026-06-22T07:00:00,11.048,10.798,20.23,20.65,1.151,1.099,0.4878,0.4366,7.428,6.218,5379.4,4.977,0.1795,107.6,35.5
2026-06-22T08:00:00,10.276,9.886,19.94,20.94,1.181,1.128,0.4594,0.4261,6.376,6.391,5389.3,4.977,0.1798,107.8,35.6
2026-06-22T09:00:00,11.218,10.973,20.20,20.86,1.190,1.137,0.4923,0.4366,7.730,6.309,5400.3,4.993,0.1805,108.0,35.6
2026-06-22T10:00:00,11.669,11.451,21.03,21.63,1.213,1.150,0.5353,0.4234,7.624,6.447,5411.8,5.006,0.1817,108.2,35.7
2026-06-22T11:00:00,10.936,10.772,22.32,23.62,1.200,1.149,0.4364,0.4279,6.940,6.226,5422.5,5.014,0.1818,108.5,35.8
2026-06-22T12:00:00,11.177,10.836,22.29,23.40,1.174,1.122,0.4637,0.4298,7.618,6.412,5433.4,5.027,0.1822,108.7,35.9
2026-06-22T13:00:00,11.307,11.122,22.75,23.64,1.218,1.153,0.4867,0.4331,6.991,6.410,5444.5,5.033,0.1828,108.9,35.9
2026-06-22T14:00:00,11.821,11.459,22.34,23.33,1.229,1.172,0.4715,0.4370,7.774,6.265,5455.9,5.051,0.1832,109.1,36.0
2026-06-22T15:00:00,10.582,10.207,22.39,23.71,1.207,1.150,0.4628,0.4264,6.452,6.371,5466.1,5.051,0.1836,109.3,36.1
2026-06-22T16:00:00,11.807,11.479,22.04,23.26,1.230,1.166,0.4638,0.4195,7.249,6.374,5477.6,5.061,0.1841,109.6,36.2
2026-06-22T17:00:00,11.220,10.961,22.28,23.71,1.224,1.171,0.4446,0.4385,6.353,6.320,5488.6,5.062,0.1841,109.8,36.2
2026-06-22T18:00:00,10.912,10.646,22.07,22.38,1.218,1.165,0.5114,0.4208,7.161,6.059,5499.2,5.073,0.1851,110.0,36.3
2026-06-22T19:00:00,10.853,10.703,22.59,22.82,1.191,1.135,0.4916,0.4464,7.583,6.504,5509.9,5.085,0.1856,110.2,36.4
2026-06-22T20:00:00,10.782,10.451,21.82,22.63,1.198,1.143,0.4252,0.4266,7.569,6.224,5520.4,5.099,0.1856,110.4,36.4
2026-06-22T21:00:00,10.715,10.460,20.50,21.55,1.182,1.130,0.5398,0.4317,7.607,6.267,5530.8,5.113,0.1867,110.6,36.5
2026-06-22T22:00:00,10.241,10.218,19.73,20.20,1.149,1.085,0.4979,0.4391,7.180,6.338,5541.1,5.122,0.1873,110.8,36.6
2026-06-22T23:00:00,9.671,9.386,19.83,20.40,1.166,1.102,0.4705,0.4520,7.203,6.573,5550.5,5.128,0.1875,111.0,36.6
2026-06-23T00:00:00,9.748,9.534,19.34,20.63,1.167,1.115,0.4708,0.4293,7.321,6.162,5560.0,5.139,0.1879,111.2,36.7
2026-06-23T01:00:00,9.413,9.279,18.92,19.86,1.149,1.088,0.5363,0.4281,7.052,6.368,5569.3,5.145,0.1889,111.4,36.8
2026-06-23T02:00:00,10.169,9.882,18.72,19.63,1.160,1.095,0.4321,0.4337,7.384,6.446,5579.1,5.154,0.1889,111.6,36.8
2026-06-23T03:00:00,10.594,10.392,17.92,18.75,1.112,1.057,0.4126,0.4272,7.732,6.403,5589.5,5.168,0.1889,111.8,36.9
2026-06-23T04:00:00,10.544,10.272,18.55,19.06,1.144,1.080,0.4681,0.4412,6.908,6.316,5599.8,5.174,0.1892,112.0,37.0
2026-06-23T05:00:00,10.983,10.707,18.72,19.33,1.128,1.074,0.4455,0.4365,7.040,6.313,5610.5,5.182,0.1893,112.2,37.0
2026-06-23T06:00:00,10.166,9.901,19.18,19.48,1.151,1.100,0.4670,0.4370,7.346,6.382,5620.4,5.191,0.1896,112.4,37.1
2026-06-23T07:00:00,10.423,10.019,19.71,20.50,1.139,1.078,0.4581,0.4292,7.729,6.238,5630.4,5.206,0.1899,112.6,37.2
2026-06-23T08:00:00,10.303,10.035,19.59,20.39,1.161,1.109,0.4489,0.4276,7.122,6.428,5640.5,5.213,0.1901,112.8,37.2
2026-06-23T09:00:00,11.169,10.851,20.59,21.51,1.162,1.105,0.4955,0.4249,7.123,6.456,5651.3,5.221,0.1908,113.0,37.3
2026-06-23T10:00:00,10.890,10.587,21.66,22.34,1.156,1.101,0.4179,0.4441,6.560,6.233,5661.9,5.224,0.1908,113.2,37.4
2026-06-23T11:00:00,11.101,10.824,21.20,22.22,1.200,1.144,0.4516,0.4385,7.264,6.033,5672.7,5.237,0.1910,113.5,37.4
2026-06-23T12:00:00,11.594,11.208,22.08,22.89,1.222,1.168,0.4314,0.4241,7.074,6.378,5683.9,5.245,0.1911,113.7,37.5
2026-06-23T13:00:00,11.771,11.570,21.75,22.27,1.193,1.137,0.4542,0.4472,7.260,6.215,5695.5,5.257,0.1911,113.9,37.6
2026-06-23T14:00:00,11.137,10.781,21.82,22.69,1.205,1.149,0.5459,0.4240,7.516,6.345,5706.3,5.270,0.1925,114.1,37.7
2026-06-23T15:00:00,11.827,11.620,22.65,23.23,1.199,1.140,0.4309,0.4332,7.391,6.272,5717.9,5.283,0.1925,114.4,37.7
2026-06-23T16:00:00,11.264,11.136,22.10,22.89,1.211,1.159,0.4911,0.4169,6.821,6.198,5729.1,5.290,0.1933,114.6,37.8
2026-06-23T17:00:00,11.775,11.533,22.97,23.80,1.231,1.167,0.5028,0.4365,7.086,6.402,5740.6,5.298,0.1940,114.8,37.9
2026-06-23T18:00:00,11.645,11.277,21.35,22.24,1.218,1.162,0.4721,0.4412,7.491,6.119,5751.9,5.313,0.1944,115.0,38.0
2026-06-23T19:00:00,11.763,11.449,21.20,22.03,1.216,1.165,0.4814,0.4477,7.332,6.293,5763.3,5.325,0.1948,115.3,38.0
2026-06-23T20:00:00,11.145,10.763,21.24,22.06,1.198,1.144,0.4789,0.4429,6.984,6.138,5774.1,5.334,0.1952,115.5,38.1
2026-06-23T21:00:00,10.547,10.243,20.80,21.86,1.171,1.121,0.4611,0.4333,7.536,6.243,5784.3,5.347,0.1954,115.7,38.2
2026-06-23T22:00:00,10.777,10.334,19.31,20.01,1.131,1.063,0.4775,0.4334,6.746,6.525,5794.7,5.350,0.1959,115.9,38.2
2026-06-23T23:00:00,10.547,10.363,19.13,19.97,1.167,1.110,0.4827,0.4260,6.972,6.283,5805.0,5.357,0.1965,116.1,38.3
2026-06-24T00:00:00,10.666,10.426,19.62,20.17,1.135,1.084,0.4682,0.4373,7.984,6.243,5815.4,5.375,0.1968,116.3,38.4
2026-06-24T01:00:00,10.513,10.184,19.04,20.05,1.150,1.089,0.4692,0.4356,7.269,6.182,5825.6,5.386,0.1972,116.5,38.4
2026-06-24T02:00:00,9.733,9.594,18.45,19.64,1.120,1.065,0.4546,0.4343,7.095,6.227,5835.2,5.394,0.1974,116.7,38.5
2026-06-24T03:00:00,10.314,10.097,19.37,20.12,1.128,1.076,0.5033,0.4359,7.051,6.264,5845.3,5.402,0.1980,116.9,38.6
2026-06-24T04:00:00,9.267,9.020,19.30,19.99,1.141,1.089,0.4703,0.4229,7.304,6.197,5854.3,5.412,0.1985,117.1,38.6
2026-06-24T05:00:00,9.903,9.603,18.18,19.36,1.137,1.085,0.4253,0.4280,7.248,5.963,5863.9,5.425,0.1985,117.3,38.7
2026-06-24T06:00:00,10.123,9.843,19.26,20.20,1.160,1.108,0.4941,0.4272,6.482,6.336,5873.8,5.426,0.1991,117.5,38.8
2026-06-24T07:00:00,10.326,10.131,19.42,20.16,1.135,1.084,0.5194,0.4507,7.496,6.377,5883.9,5.437,0.1998,117.7,38.8
2026-06-24T08:00:00,9.919,9.693,20.62,21.68,1.161,1.109,0.4781,0.4207,6.134,6.342,5893.6,5.437,0.2004,117.9,38.9
2026-06-24T09:00:00,11.218,10.892,20.26,21.21,1.186,1.130,0.4841,0.4350,7.315,5.987,5904.5,5.452,0.2009,118.1,39.0
2026-06-24T10:00:00,11.040,10.842,20.37,21.09,1.172,1.121,0.4952,0.4349,6.754,5.984,5915.3,5.460,0.2016,118.3,39.0
2026-06-24T11:00:00,11.170,10.906,21.69,22.41,1.215,1.162,0.4751,0.4140,7.148,6.070,5926.2,5.472,0.2022,118.5,39.1
2026-06-24T12:00:00,11.577,11.260,22.28,22.74,1.218,1.163,0.4710,0.4375,6.997,6.196,5937.5,5.481,0.2026,118.8,39.2
2026-06-24T13:00:00,11.582,11.362,22.51,23.34,1.212,1.160,0.4784,0.4283,7.004,6.198,5948.9,5.490,0.2032,119.0,39.3
2026-06-24T14:00:00,11.902,11.381,22.73,24.00,1.230,1.174,0.5154,0.4407,7.105,5.995,5960.2,5.503,0.2040,119.2,39.3
2026-06-24T15:00:00,12.603,12.454,22.30,22.82,1.199,1.148,0.4207,0.4136,7.142,6.242,5972.7,5.514,0.2041,119.5,39.4
2026-06-24T16:00:00,11.575,11.269,22.68,23.29,1.205,1.153,0.4820,0.4365,7.347,6.259,5984.0,5.526,0.2046,119.7,39.5
2026-06-24T17:00:00,11.419,10.970,21.97,22.72,1.177,1.121,0.4698,0.4264,7.419,6.344,5994.9,5.538,0.2051,119.9,39.6
2026-06-24T18:00:00,11.715,11.225,22.58,23.47,1.225,1.164,0.4343,0.4328,7.396,6.143,6006.2,5.552,0.2051,120.1,39.6
2026-06-24T19:00:00,11.072,10.907,21.35,21.79,1.175,1.121,0.4444,0.4287,7.207,6.129,6017.1,5.564,0.2053,120.3,39.7
2026-06-24T20:00:00,11.028,10.844,21.51,22.12,1.177,1.114,0.4871,0.4304,7.306,5.998,6027.9,5.578,0.2059,120.6,39.8
2026-06-24T21:00:00,11.201,10.885,20.86,21.70,1.200,1.150,0.4718,0.4384,6.739,6.151,6038.8,5.585,0.2063,120.8,39.9
2026-06-24T22:00:00,10.304,10.020,19.36,20.37,1.178,1.126,0.4656,0.4265,7.371,6.379,6048.8,5.594,0.2067,121.0,39.9
2026-06-24T23:00:00,10.241,10.022,19.81,20.61,1.168,1.114,0.4734,0.4408,7.599,6.133,6058.8,5.609,0.2070,121.2,40.0
2026-06-25T00:00:00,10.045,9.745,18.77,19.51,1.151,1.099,0.4185,0.4292,7.594,6.109,6068.6,5.624,0.2070,121.4,40.1
2026-06-25T01:00:00,9.837,9.625,19.19,20.20,1.153,1.091,0.5150,0.4235,7.208,6.531,6078.2,5.630,0.2079,121.6,40.1
2026-06-25T02:00:00,9.803,9.606,18.47,19.19,1.162,1.109,0.4696,0.4481,7.336,6.208,6087.8,5.641,0.2081,121.8,40.2
